timestamp,context,num_transactions,min_support,min_confidence,num_frequent_itemsets,num_rules,avg_confidence,max_confidence,runtime_seconds,status,error
2026-01-23 11:23:30,time_bucket=evening|is_weekend=0|day_of_week=2|basket_size_category=medium|purchase_frequency=low,5298,0.002,0.1,941,181,0.1709,0.3729,2.43,success,
2026-01-23 11:23:33,time_bucket=evening|is_weekend=0|day_of_week=2|basket_size_category=medium|purchase_frequency=medium,10254,0.002,0.1,871,150,0.1745,0.3636,2.55,success,
2026-01-23 11:23:37,time_bucket=morning|is_weekend=0|day_of_week=3|basket_size_category=large|purchase_frequency=medium,5307,0.002,0.1,4239,2270,0.237,0.7857,4.43,success,
2026-01-23 11:23:40,time_bucket=night|is_weekend=1|day_of_week=6|basket_size_category=medium|purchase_frequency=medium,1113,0.002,0.1,1147,644,0.5957,1.0,2.39,success,
2026-01-23 11:23:43,time_bucket=evening|is_weekend=0|day_of_week=4|basket_size_category=medium|purchase_frequency=high,30664,0.002,0.1,917,191,0.1723,0.3309,3.41,success,
2026-01-23 11:23:47,time_bucket=afternoon|is_weekend=0|day_of_week=4|basket_size_category=medium|purchase_frequency=medium,21822,0.002,0.1,837,121,0.1681,0.3352,4.1,success,
2026-01-23 11:23:50,time_bucket=night|is_weekend=0|day_of_week=4|basket_size_category=small|purchase_frequency=high,1016,0.002,0.1,224,24,0.467,1.0,2.95,success,
2026-01-23 11:23:53,time_bucket=night|is_weekend=1|day_of_week=0|basket_size_category=small|purchase_frequency=high,1195,0.002,0.1,289,34,0.5459,1.0,2.35,success,
2026-01-23 11:23:57,time_bucket=morning|is_weekend=0|day_of_week=3|basket_size_category=medium|purchase_frequency=medium,14122,0.002,0.1,858,150,0.1849,0.4394,4.13,success,
2026-01-23 11:24:01,time_bucket=night|is_weekend=0|day_of_week=1|basket_size_category=medium|purchase_frequency=high,3407,0.002,0.1,1221,396,0.2263,1.0,4.33,success,
2026-01-23 11:24:08,time_bucket=afternoon|is_weekend=0|day_of_week=1|basket_size_category=medium|purchase_frequency=high,95047,0.002,0.1,980,236,0.1814,0.4245,7.24,success,
2026-01-23 11:24:19,time_bucket=evening|is_weekend=0|day_of_week=3|basket_size_category=medium|purchase_frequency=low,4809,0.002,0.1,889,160,0.197,0.6667,10.11,success,
2026-01-23 11:24:32,time_bucket=evening|is_weekend=0|day_of_week=4|basket_size_category=large|purchase_frequency=low,1649,0.002,0.1,5225,2992,0.5767,1.0,13.59,success,
2026-01-23 11:24:41,time_bucket=morning|is_weekend=0|day_of_week=4|basket_size_category=large|purchase_frequency=high,18707,0.002,0.1,4738,2798,0.251,0.8095,8.67,success,
2026-01-23 11:24:45,time_bucket=afternoon|is_weekend=0|day_of_week=3|basket_size_category=large|purchase_frequency=low,3968,0.002,0.1,4454,2340,0.2287,0.8889,4.38,success,
2026-01-23 11:24:49,time_bucket=morning|is_weekend=1|day_of_week=0|basket_size_category=medium|purchase_frequency=medium,20791,0.002,0.1,1013,226,0.1679,0.3732,4.11,success,
2026-01-23 11:24:54,time_bucket=morning|is_weekend=0|day_of_week=2|basket_size_category=large|purchase_frequency=medium,6428,0.002,0.1,4567,2426,0.2251,0.8125,4.86,success,
2026-01-23 11:24:59,time_bucket=morning|is_weekend=0|day_of_week=4|basket_size_category=large|purchase_frequency=medium,5096,0.002,0.1,3925,2011,0.2293,0.8462,4.39,success,
2026-01-23 11:25:01,time_bucket=morning|is_weekend=0|day_of_week=3|basket_size_category=medium|purchase_frequency=low,6585,0.002,0.1,850,155,0.1897,0.5,2.41,success,
2026-01-23 11:25:09,time_bucket=afternoon|is_weekend=1|day_of_week=0|basket_size_category=large|purchase_frequency=medium,18795,0.002,0.1,4678,2671,0.2211,0.6,7.54,success,
2026-01-23 11:25:12,time_bucket=afternoon|is_weekend=0|day_of_week=5|basket_size_category=medium|purchase_frequency=medium,23107,0.002,0.1,849,132,0.1724,0.3789,3.11,success,
2026-01-23 11:25:17,time_bucket=morning|is_weekend=1|day_of_week=0|basket_size_category=medium|purchase_frequency=high,63213,0.002,0.1,1108,290,0.1739,0.3581,5.32,success,
2026-01-23 11:25:24,time_bucket=evening|is_weekend=0|day_of_week=1|basket_size_category=large|purchase_frequency=high,12529,0.002,0.1,4914,2759,0.2331,0.75,6.6,success,
2026-01-23 11:25:27,time_bucket=morning|is_weekend=1|day_of_week=0|basket_size_category=medium|purchase_frequency=low,10146,0.002,0.1,963,217,0.17,0.4337,3.16,success,
2026-01-23 11:25:36,time_bucket=morning|is_weekend=1|day_of_week=0|basket_size_category=large|purchase_frequency=medium,11120,0.002,0.1,4835,2802,0.2225,0.6,9.11,success,
2026-01-23 11:25:44,time_bucket=afternoon|is_weekend=0|day_of_week=1|basket_size_category=large|purchase_frequency=low,6483,0.002,0.1,4721,2638,0.2239,0.7222,7.72,success,
2026-01-23 11:25:49,time_bucket=afternoon|is_weekend=0|day_of_week=1|basket_size_category=medium|purchase_frequency=low,15658,0.002,0.1,935,215,0.1615,0.4091,5.73,success,
2026-01-23 11:25:55,time_bucket=morning|is_weekend=0|day_of_week=5|basket_size_category=small|purchase_frequency=medium,6193,0.002,0.1,238,10,0.1597,0.35,5.18,success,
2026-01-23 11:26:09,time_bucket=morning|is_weekend=0|day_of_week=1|basket_size_category=large|purchase_frequency=low,4141,0.002,0.1,4825,2845,0.2516,1.0,14.81,success,
2026-01-23 11:26:12,time_bucket=evening|is_weekend=0|day_of_week=5|basket_size_category=medium|purchase_frequency=low,4506,0.002,0.1,818,131,0.1812,0.5667,2.97,success,
2026-01-23 11:26:17,time_bucket=evening|is_weekend=1|day_of_week=0|basket_size_category=large|purchase_frequency=medium,5595,0.002,0.1,4809,2859,0.2384,0.75,4.8,success,
2026-01-23 11:26:19,time_bucket=morning|is_weekend=0|day_of_week=2|basket_size_category=small|purchase_frequency=medium,6564,0.002,0.1,234,10,0.1847,0.3958,2.04,success,
2026-01-23 11:26:30,time_bucket=morning|is_weekend=1|day_of_week=6|basket_size_category=large|purchase_frequency=high,25313,0.002,0.1,5340,2928,0.2325,0.6932,10.37,success,
2026-01-23 11:26:32,time_bucket=morning|is_weekend=0|day_of_week=2|basket_size_category=medium|purchase_frequency=low,7088,0.002,0.1,882,186,0.2004,0.6071,2.61,success,
2026-01-23 11:26:35,time_bucket=morning|is_weekend=0|day_of_week=1|basket_size_category=medium|purchase_frequency=medium,20270,0.002,0.1,996,242,0.1982,0.5833,3.19,success,
2026-01-23 11:26:41,time_bucket=evening|is_weekend=0|day_of_week=2|basket_size_category=large|purchase_frequency=high,10205,0.002,0.1,4769,2738,0.2415,0.75,5.78,success,
2026-01-23 11:26:43,time_bucket=afternoon|is_weekend=0|day_of_week=1|basket_size_category=small|purchase_frequency=medium,10865,0.002,0.1,225,6,0.1788,0.411,2.1,success,
2026-01-23 11:26:47,time_bucket=morning|is_weekend=0|day_of_week=5|basket_size_category=large|purchase_frequency=low,2715,0.002,0.1,4529,2786,0.2582,1.0,4.07,success,
2026-01-23 11:26:50,time_bucket=afternoon|is_weekend=0|day_of_week=3|basket_size_category=small|purchase_frequency=high,28664,0.002,0.1,211,3,0.2524,0.449,2.1,success,
2026-01-23 11:27:00,time_bucket=afternoon|is_weekend=0|day_of_week=2|basket_size_category=large|purchase_frequency=high,27228,0.002,0.1,4594,2491,0.2322,0.7971,9.97,success,
2026-01-23 11:27:03,time_bucket=night|is_weekend=0|day_of_week=5|basket_size_category=medium|purchase_frequency=high,3228,0.002,0.1,1026,302,0.1959,0.6,2.97,success,
2026-01-23 11:27:05,time_bucket=morning|is_weekend=1|day_of_week=0|basket_size_category=small|purchase_frequency=low,3390,0.002,0.1,260,9,0.1752,0.28,1.97,success,
2026-01-23 11:27:07,time_bucket=afternoon|is_weekend=1|day_of_week=6|basket_size_category=medium|purchase_frequency=low,13535,0.002,0.1,838,116,0.1577,0.3797,2.82,success,
2026-01-23 11:27:10,time_bucket=night|is_weekend=0|day_of_week=3|basket_size_category=medium|purchase_frequency=high,2762,0.002,0.1,1083,325,0.259,1.0,2.5,success,
2026-01-23 11:27:16,time_bucket=afternoon|is_weekend=0|day_of_week=3|basket_size_category=medium|purchase_frequency=high,74552,0.002,0.1,894,172,0.1851,0.6231,5.67,success,
2026-01-23 11:27:18,time_bucket=morning|is_weekend=0|day_of_week=4|basket_size_category=small|purchase_frequency=low,3091,0.002,0.1,237,9,0.1923,0.5,2.73,success,
2026-01-23 11:27:22,time_bucket=morning|is_weekend=0|day_of_week=4|basket_size_category=small|purchase_frequency=high,21345,0.002,0.1,228,14,0.224,0.5306,3.48,success,
2026-01-23 11:27:25,time_bucket=evening|is_weekend=0|day_of_week=4|basket_size_category=medium|purchase_frequency=medium,9529,0.002,0.1,845,127,0.1765,0.45,2.89,success,
2026-01-23 11:27:30,time_bucket=evening|is_weekend=0|day_of_week=5|basket_size_category=medium|purchase_frequency=high,28497,0.002,0.1,958,217,0.1754,0.3855,5.32,success,
2026-01-23 11:27:37,time_bucket=evening|is_weekend=0|day_of_week=1|basket_size_category=medium|purchase_frequency=high,33418,0.002,0.1,958,215,0.1757,0.3523,7.34,success,
2026-01-23 11:27:43,time_bucket=night|is_weekend=1|day_of_week=6|basket_size_category=small|purchase_frequency=high,1065,0.002,0.1,233,28,0.5387,1.0,5.66,success,
2026-01-23 11:27:56,time_bucket=evening|is_weekend=0|day_of_week=2|basket_size_category=large|purchase_frequency=low,1908,0.002,0.1,5880,2934,0.3186,1.0,13.13,success,
2026-01-23 11:28:01,time_bucket=evening|is_weekend=1|day_of_week=6|basket_size_category=large|purchase_frequency=medium,4378,0.002,0.1,5167,2852,0.2447,1.0,4.87,success,
2026-01-23 11:28:08,time_bucket=afternoon|is_weekend=1|day_of_week=0|basket_size_category=medium|purchase_frequency=high,102923,0.002,0.1,1065,264,0.1712,0.3505,7.02,success,
2026-01-23 11:28:10,time_bucket=afternoon|is_weekend=1|day_of_week=6|basket_size_category=small|purchase_frequency=medium,8815,0.002,0.1,212,2,0.1383,0.1471,2.02,success,
2026-01-23 11:28:14,time_bucket=evening|is_weekend=0|day_of_week=2|basket_size_category=medium|purchase_frequency=high,31330,0.002,0.1,890,173,0.1698,0.3633,3.56,success,
2026-01-23 11:28:19,time_bucket=afternoon|is_weekend=0|day_of_week=5|basket_size_category=large|purchase_frequency=medium,9109,0.002,0.1,3913,2035,0.2165,0.7308,5.08,success,
2026-01-23 11:28:21,time_bucket=afternoon|is_weekend=1|day_of_week=6|basket_size_category=small|purchase_frequency=high,22084,0.002,0.1,198,5,0.1333,0.1699,2.09,success,
2026-01-23 11:28:31,time_bucket=night|is_weekend=0|day_of_week=1|basket_size_category=large|purchase_frequency=high,1426,0.002,0.1,412773,3000,1.0,1.0,9.66,success,
2026-01-23 11:28:39,time_bucket=morning|is_weekend=0|day_of_week=2|basket_size_category=large|purchase_frequency=high,22458,0.002,0.1,5067,2916,0.2513,0.9077,8.95,success,
2026-01-23 11:28:43,time_bucket=afternoon|is_weekend=0|day_of_week=4|basket_size_category=medium|purchase_frequency=low,10361,0.002,0.1,835,115,0.1688,0.3793,3.16,success,
2026-01-23 11:28:47,time_bucket=morning|is_weekend=0|day_of_week=4|basket_size_category=medium|purchase_frequency=high,51509,0.002,0.1,962,248,0.2107,0.6382,4.37,success,
2026-01-23 11:28:51,time_bucket=afternoon|is_weekend=0|day_of_week=5|basket_size_category=large|purchase_frequency=low,4350,0.002,0.1,4107,2126,0.2286,0.8182,4.18,success,
2026-01-23 11:28:58,time_bucket=morning|is_weekend=0|day_of_week=1|basket_size_category=large|purchase_frequency=medium,9179,0.002,0.1,4669,2658,0.2338,0.7692,7.18,success,
2026-01-23 11:29:04,time_bucket=evening|is_weekend=0|day_of_week=1|basket_size_category=large|purchase_frequency=low,2302,0.002,0.1,5030,2854,0.2812,1.0,6.0,success,
2026-01-23 11:29:08,time_bucket=afternoon|is_weekend=1|day_of_week=6|basket_size_category=medium|purchase_frequency=medium,26596,0.002,0.1,873,142,0.1604,0.3169,4.06,success,
2026-01-23 11:29:11,time_bucket=evening|is_weekend=0|day_of_week=1|basket_size_category=small|purchase_frequency=medium,4161,0.002,0.1,217,3,0.1494,0.1667,2.63,success,
2026-01-23 11:29:16,time_bucket=morning|is_weekend=0|day_of_week=4|basket_size_category=small|purchase_frequency=medium,6136,0.002,0.1,217,11,0.1838,0.3542,4.88,success,
2026-01-23 11:29:31,time_bucket=night|is_weekend=1|day_of_week=0|basket_size_category=medium|purchase_frequency=low,652,0.002,0.1,42236,3000,1.0,1.0,14.56,success,
2026-01-23 11:29:35,time_bucket=afternoon|is_weekend=0|day_of_week=2|basket_size_category=small|purchase_frequency=high,29543,0.002,0.1,207,5,0.2748,0.4619,4.66,success,
2026-01-23 11:29:40,time_bucket=evening|is_weekend=0|day_of_week=1|basket_size_category=large|purchase_frequency=medium,4547,0.002,0.1,4291,2467,0.2386,0.85,4.2,success,
2026-01-23 11:29:42,time_bucket=afternoon|is_weekend=0|day_of_week=2|basket_size_category=medium|purchase_frequency=low,12329,0.002,0.1,878,158,0.1692,0.3974,2.65,success,
2026-01-23 11:29:47,time_bucket=morning|is_weekend=0|day_of_week=3|basket_size_category=medium|purchase_frequency=high,52833,0.002,0.1,959,251,0.2261,0.7941,4.19,success,
2026-01-23 11:29:48,time_bucket=afternoon|is_weekend=1|day_of_week=6|basket_size_category=small|purchase_frequency=low,4732,0.002,0.1,229,1,0.156,0.156,1.92,success,
2026-01-23 11:30:01,time_bucket=afternoon|is_weekend=1|lifecycle_stage=vip|preference_cluster=3,82701,0.002,0.1,2109,950,0.216,0.57,11.75,success,
2026-01-23 11:30:05,time_bucket=afternoon|is_weekend=0|lifecycle_stage=vip|preference_cluster=4,20314,0.002,0.1,1499,1004,0.267,0.98,3.61,success,
2026-01-23 11:30:12,time_bucket=afternoon|is_weekend=0|lifecycle_stage=vip|preference_cluster=0,61861,0.002,0.1,2008,1147,0.1989,0.5192,6.73,success,
2026-01-23 11:30:15,time_bucket=evening|is_weekend=0|lifecycle_stage=loyal|preference_cluster=0,12025,0.002,0.1,2464,1684,0.2146,0.8621,3.58,success,
2026-01-23 11:30:20,time_bucket=afternoon|is_weekend=0|lifecycle_stage=loyal|preference_cluster=1,49103,0.002,0.1,953,64,0.2147,0.4484,4.37,success,
2026-01-23 11:30:23,time_bucket=evening|is_weekend=1|lifecycle_stage=regular|preference_cluster=1,20142,0.002,0.1,895,38,0.2148,0.4083,3.74,success,
2026-01-23 11:30:30,time_bucket=afternoon|is_weekend=1|lifecycle_stage=regular|preference_cluster=0,35166,0.002,0.1,2770,1878,0.2023,0.5536,7.08,success,
2026-01-23 11:30:35,time_bucket=morning|is_weekend=1|lifecycle_stage=loyal|preference_cluster=1,15192,0.002,0.1,1083,86,0.2343,0.661,4.31,success,
2026-01-23 11:30:38,time_bucket=afternoon|is_weekend=1|lifecycle_stage=regular|preference_cluster=2,5547,0.002,0.1,542,138,0.4624,1.0,3.26,success,
2026-01-23 11:30:49,time_bucket=afternoon|is_weekend=0|lifecycle_stage=regular|preference_cluster=0,62793,0.002,0.1,1991,1142,0.19,0.4796,10.8,success,
2026-01-23 11:30:56,time_bucket=evening|is_weekend=0|lifecycle_stage=vip|preference_cluster=0,26409,0.002,0.1,2204,1236,0.2071,0.5424,7.21,success,
2026-01-23 11:31:04,time_bucket=evening|is_weekend=0|lifecycle_stage=vip|preference_cluster=4,3075,0.002,0.1,3754,2999,0.8296,1.0,8.24,success,
2026-01-23 11:31:11,time_bucket=morning|is_weekend=0|lifecycle_stage=regular|preference_cluster=4,19376,0.002,0.1,1099,534,0.2666,0.8429,6.44,success,
2026-01-23 11:31:29,time_bucket=morning|is_weekend=0|lifecycle_stage=vip|preference_cluster=3,140081,0.002,0.1,1764,768,0.2227,0.7238,18.17,success,
2026-01-23 11:31:36,time_bucket=morning|is_weekend=0|lifecycle_stage=loyal|preference_cluster=3,50010,0.002,0.1,1984,867,0.2065,0.5529,7.47,success,
2026-01-23 11:31:39,time_bucket=night|is_weekend=0|lifecycle_stage=regular|preference_cluster=3,6117,0.002,0.1,1511,556,0.1935,0.6842,2.93,success,
2026-01-23 11:31:42,time_bucket=afternoon|is_weekend=0|lifecycle_stage=loyal|preference_cluster=4,9472,0.002,0.1,1237,769,0.3141,0.9655,2.8,success,
2026-01-23 11:31:47,time_bucket=afternoon|is_weekend=0|lifecycle_stage=new|preference_cluster=3,40298,0.002,0.1,1478,465,0.1751,0.4615,5.35,success,
2026-01-23 11:31:50,time_bucket=morning|is_weekend=0|lifecycle_stage=new|preference_cluster=2,4640,0.002,0.1,841,950,0.4962,1.0,2.44,success,
2026-01-23 11:31:52,time_bucket=evening|is_weekend=0|lifecycle_stage=regular|preference_cluster=4,5195,0.002,0.1,1184,1087,0.7053,1.0,2.42,success,
2026-01-23 11:32:07,time_bucket=afternoon|is_weekend=0|lifecycle_stage=regular|preference_cluster=3,155380,0.002,0.1,1484,487,0.1751,0.4139,14.55,success,
2026-01-23 11:32:09,time_bucket=night|is_weekend=0|lifecycle_stage=new|preference_cluster=1,1528,0.002,0.1,934,66,0.3213,0.8,2.21,success,
2026-01-23 11:32:11,time_bucket=night|is_weekend=1|lifecycle_stage=regular|preference_cluster=1,2455,0.002,0.1,1182,126,0.5941,1.0,2.34,success,
2026-01-23 11:32:15,time_bucket=afternoon|is_weekend=1|lifecycle_stage=vip|preference_cluster=2,2551,0.002,0.1,4820,3000,0.8472,1.0,3.2,success,
2026-01-23 11:32:19,time_bucket=morning|is_weekend=0|lifecycle_stage=loyal|preference_cluster=1,32139,0.002,0.1,973,100,0.2631,0.7,4.8,success,
2026-01-23 11:32:23,time_bucket=evening|is_weekend=0|lifecycle_stage=loyal|preference_cluster=2,2313,0.002,0.1,1240,1226,0.6332,1.0,3.05,success,
2026-01-23 11:32:31,time_bucket=evening|is_weekend=1|lifecycle_stage=loyal|preference_cluster=3,14335,0.002,0.1,2298,1075,0.2242,0.7838,8.21,success,
2026-01-23 11:32:36,time_bucket=morning|is_weekend=0|lifecycle_stage=new|preference_cluster=3,23654,0.002,0.1,1521,519,0.1791,0.4868,4.99,success,
2026-01-23 11:32:39,time_bucket=evening|is_weekend=0|lifecycle_stage=new|preference_cluster=2,2218,0.002,0.1,572,210,0.4551,1.0,2.87,success,
2026-01-23 11:32:47,time_bucket=evening|is_weekend=1|lifecycle_stage=regular|preference_cluster=0,12656,0.002,0.1,2795,1949,0.2142,0.6222,8.08,success,
2026-01-23 11:32:52,time_bucket=afternoon|is_weekend=1|lifecycle_stage=new|preference_cluster=2,2134,0.002,0.1,598,153,0.3879,1.0,5.27,success,
2026-01-23 11:33:01,time_bucket=morning|is_weekend=0|lifecycle_stage=loyal|preference_cluster=0,19977,0.002,0.1,2542,1827,0.2199,0.6324,9.11,success,
2026-01-23 11:33:04,time_bucket=night|is_weekend=0|lifecycle_stage=vip|preference_cluster=0,3090,0.002,0.1,3819,2961,0.5995,1.0,3.2,success,
2026-01-23 11:33:08,time_bucket=afternoon|is_weekend=1|lifecycle_stage=new|preference_cluster=0,11133,0.002,0.1,2662,1823,0.2039,0.5238,3.69,success,
2026-01-23 11:33:12,time_bucket=afternoon|is_weekend=1|lifecycle_stage=new|preference_cluster=3,23621,0.002,0.1,1666,575,0.1788,0.4359,4.21,success,
2026-01-23 11:33:16,time_bucket=evening|is_weekend=1|lifecycle_stage=vip|preference_cluster=0,11617,0.002,0.1,2940,2137,0.2297,0.9643,3.77,success,
2026-01-23 11:33:19,time_bucket=afternoon|is_weekend=0|lifecycle_stage=new|preference_cluster=1,36157,0.002,0.1,844,23,0.1904,0.4368,3.33,success,
2026-01-23 11:33:23,time_bucket=morning|is_weekend=1|lifecycle_stage=regular|preference_cluster=1,34463,0.002,0.1,979,43,0.2024,0.4059,3.69,success,
2026-01-23 11:33:26,time_bucket=evening|is_weekend=0|lifecycle_stage=new|preference_cluster=0,7757,0.002,0.1,2267,1391,0.2024,0.5862,3.31,success,
2026-01-23 11:33:29,time_bucket=morning|is_weekend=1|lifecycle_stage=regular|preference_cluster=2,3160,0.002,0.1,655,249,0.59,1.0,2.31,success,
2026-01-23 11:33:32,time_bucket=morning|is_weekend=1|lifecycle_stage=loyal|preference_cluster=2,1275,0.002,0.1,3178,2996,0.9131,1.0,2.89,success,
2026-01-23 11:33:37,time_bucket=evening|is_weekend=1|lifecycle_stage=regular|preference_cluster=3,28529,0.002,0.1,1755,643,0.1926,0.4667,5.85,success,
2026-01-23 11:33:41,time_bucket=morning|is_weekend=1|lifecycle_stage=vip|preference_cluster=2,1470,0.002,0.1,6369,3000,0.9141,1.0,3.38,success,
2026-01-23 11:33:45,time_bucket=afternoon|is_weekend=0|lifecycle_stage=new|preference_cluster=0,19050,0.002,0.1,2059,1200,0.1888,0.5338,4.04,success,
2026-01-23 11:34:01,time_bucket=afternoon|is_weekend=0|lifecycle_stage=vip|preference_cluster=3,179793,0.002,0.1,1546,607,0.2052,0.4628,16.52,success,
2026-01-23 11:34:04,time_bucket=afternoon|is_weekend=0|lifecycle_stage=new|preference_cluster=2,6009,0.002,0.1,618,461,0.4398,0.9545,2.61,success,
2026-01-23 11:34:14,time_bucket=afternoon|is_weekend=0|lifecycle_stage=loyal|preference_cluster=3,74271,0.002,0.1,1851,723,0.1935,0.4836,9.99,success,
2026-01-23 11:34:23,time_bucket=morning|is_weekend=0|lifecycle_stage=regular|preference_cluster=0,44676,0.002,0.1,2038,1202,0.1981,0.5941,8.6,success,
2026-01-23 11:34:31,time_bucket=afternoon|is_weekend=0|lifecycle_stage=vip|preference_cluster=2,15329,0.002,0.1,1972,2567,0.4932,1.0,8.42,success,
2026-01-23 11:34:39,time_bucket=evening|is_weekend=0|lifecycle_stage=new|preference_cluster=3,16175,0.002,0.1,1438,461,0.1857,0.4925,7.58,success,
2026-01-23 11:34:41,time_bucket=evening|is_weekend=0|lifecycle_stage=vip|preference_cluster=2,3048,0.002,0.1,1814,2742,0.6714,1.0,2.65,success,
2026-01-23 11:34:45,time_bucket=night|is_weekend=1|lifecycle_stage=vip|preference_cluster=1,1408,0.002,0.1,15327,3000,0.9351,1.0,3.44,success,
2026-01-23 11:34:49,time_bucket=morning|is_weekend=1|lifecycle_stage=regular|preference_cluster=4,2663,0.002,0.1,59824,3000,0.9588,1.0,3.71,success,
2026-01-23 11:34:54,time_bucket=afternoon|is_weekend=0|lifecycle_stage=regular|preference_cluster=1,119304,0.002,0.1,824,36,0.1814,0.327,5.82,success,
2026-01-23 11:35:04,time_bucket=afternoon|is_weekend=1|lifecycle_stage=regular|preference_cluster=3,85338,0.002,0.1,1765,647,0.1833,0.4205,10.01,success,
2026-01-23 11:35:09,time_bucket=afternoon|is_weekend=1|lifecycle_stage=loyal|preference_cluster=0,16517,0.002,0.1,3162,2433,0.2256,0.6757,4.4,success,
2026-01-23 11:35:12,time_bucket=morning|is_weekend=0|lifecycle_stage=new|preference_cluster=1,21648,0.002,0.1,854,41,0.2273,0.5273,2.84,success,
2026-01-23 11:35:15,time_bucket=afternoon|is_weekend=0|lifecycle_stage=regular|preference_cluster=4,20470,0.002,0.1,905,349,0.226,0.7056,2.87,success,
2026-01-23 11:35:17,time_bucket=night|is_weekend=0|lifecycle_stage=vip|preference_cluster=1,3104,0.002,0.1,1034,265,0.6304,1.0,2.23,success,
2026-01-23 11:35:20,time_bucket=night|is_weekend=1|lifecycle_stage=loyal|preference_cluster=3,1346,0.002,0.1,7488,3000,0.9285,1.0,3.44,success,
2026-01-23 11:35:23,time_bucket=night|is_weekend=0|lifecycle_stage=new|preference_cluster=3,1601,0.002,0.1,1859,1033,0.2628,1.0,2.87,success,
2026-01-23 11:35:27,time_bucket=morning|is_weekend=0|lifecycle_stage=vip|preference_cluster=4,22311,0.002,0.1,1871,1400,0.2724,0.92,3.92,success,
2026-01-23 11:35:33,time_bucket=morning|is_weekend=1|lifecycle_stage=loyal|preference_cluster=3,27584,0.002,0.1,2343,1053,0.2113,0.6441,5.77,success,
2026-01-23 11:35:37,time_bucket=morning|is_weekend=1|lifecycle_stage=vip|preference_cluster=4,1335,0.002,0.1,23860,3000,0.9426,1.0,4.06,success,
2026-01-23 11:35:41,time_bucket=evening|is_weekend=0|lifecycle_stage=vip|preference_cluster=1,31859,0.002,0.1,818,41,0.1857,0.3305,3.91,success,
2026-01-23 11:35:43,time_bucket=evening|is_weekend=0|lifecycle_stage=regular|preference_cluster=2,5645,0.002,0.1,574,244,0.4503,1.0,2.65,success,
2026-01-23 11:35:51,time_bucket=evening|is_weekend=1|lifecycle_stage=loyal|preference_cluster=1,8601,0.002,0.1,1006,73,0.2348,0.4865,7.3,success,
2026-01-23 11:35:54,time_bucket=morning|is_weekend=1|lifecycle_stage=vip|preference_cluster=1,22268,0.002,0.1,1089,85,0.2107,0.5,3.34,success,
2026-01-23 11:36:01,time_bucket=morning|is_weekend=1|lifecycle_stage=loyal|preference_cluster=0,10851,0.002,0.1,3266,2594,0.2312,0.8333,6.64,success,
2026-01-23 11:36:05,time_bucket=afternoon|is_weekend=1|lifecycle_stage=vip|preference_cluster=1,33016,0.002,0.1,987,69,0.1982,0.4351,3.76,success,
2026-01-23 11:36:15,time_bucket=evening|is_weekend=0|lifecycle_stage=regular|preference_cluster=0,26108,0.002,0.1,2111,1206,0.1912,0.5267,10.36,success,
2026-01-23 11:36:20,time_bucket=morning|is_weekend=0|lifecycle_stage=new|preference_cluster=4,5155,0.002,0.1,842,254,0.2336,0.8462,5.35,success,
2026-01-23 11:36:24,time_bucket=evening|is_weekend=1|lifecycle_stage=new|preference_cluster=3,7696,0.002,0.1,1730,641,0.1997,0.85,3.41,success,
2026-01-23 11:36:26,time_bucket=afternoon|is_weekend=0|lifecycle_stage=loyal|preference_cluster=2,7924,0.002,0.1,1027,1133,0.5296,1.0,2.38,success,
2026-01-23 11:36:29,time_bucket=evening|is_weekend=1|lifecycle_stage=regular|preference_cluster=4,2000,0.002,0.1,14566,3000,0.8862,1.0,3.33,success,
2026-01-23 11:36:33,time_bucket=night|is_weekend=1|lifecycle_stage=vip|preference_cluster=3,2753,0.002,0.1,18616,3000,0.9481,1.0,3.27,success,
2026-01-23 11:36:36,time_bucket=afternoon|is_weekend=1|lifecycle_stage=new|preference_cluster=1,20013,0.002,0.1,922,37,0.1833,0.3761,2.92,success,
2026-01-23 11:36:39,time_bucket=morning|is_weekend=0|lifecycle_stage=vip|preference_cluster=2,17299,0.002,0.1,3595,2997,0.6798,1.0,3.68,success,
2026-01-23 11:36:43,time_bucket=night|is_weekend=0|lifecycle_stage=loyal|preference_cluster=0,1290,0.002,0.1,7611,3000,0.8059,1.0,3.65,success,
2026-01-23 11:36:46,time_bucket=night|is_weekend=0|lifecycle_stage=vip|preference_cluster=3,6315,0.002,0.1,1797,804,0.2601,1.0,3.46,success,
2026-01-23 11:36:49,time_bucket=night|is_weekend=0|lifecycle_stage=loyal|preference_cluster=1,2013,0.002,0.1,2458,2995,0.8877,1.0,2.56,success,
2026-01-23 11:36:53,time_bucket=afternoon|is_weekend=1|lifecycle_stage=vip|preference_cluster=4,2443,0.002,0.1,20346,3000,0.9291,1.0,3.89,success,
2026-01-23 11:36:57,time_bucket=afternoon|is_weekend=1|lifecycle_stage=regular|preference_cluster=1,59839,0.002,0.1,935,35,0.1826,0.2917,4.61,success,
2026-01-23 11:37:00,time_bucket=night|is_weekend=1|lifecycle_stage=regular|preference_cluster=3,2782,0.002,0.1,1819,788,0.244,1.0,2.78,success,
2026-01-23 11:37:03,time_bucket=morning|is_weekend=1|lifecycle_stage=new|preference_cluster=2,1274,0.002,0.1,2087,2670,0.9109,1.0,2.81,success,
